Date,LSTM_Forecast
2025-02-24,0.032611437
2025-02-25,0.05170479
2025-02-26,0.07534201
2025-02-27,0.10198449
2025-02-28,0.13147047
2025-03-01,0.16382264
2025-03-02,0.19910857
2025-03-03,0.23741314
2025-03-04,0.27882588
2025-03-05,0.3234305
2025-03-06,0.37129554
2025-03-07,0.4224662
2025-03-08,0.47695577
2025-03-09,0.53473806
2025-03-10,0.595739
2025-03-11,0.6598919
2025-03-12,0.7270056
2025-03-13,0.7968363
2025-03-14,0.8690575
2025-03-15,0.94325566
2025-03-16,1.0189301
2025-03-17,1.095496
2025-03-18,1.1722966
2025-03-19,1.2486206
2025-03-20,1.3237317
2025-03-21,1.3969032
2025-03-22,1.4674604
2025-03-23,1.5348251
2025-03-24,1.5985571
2025-03-25,1.6583853
